id,collect_case_id,order_id,can_recall_time,collect_status,collect_amount,repaid_amount,repaid_time,create_time,update_time,collector_id,collect_time,contact_relation,contact_status,repay_willingness,remark,remark-update_time,remark-create_time
1090735,c9000672-e8d5-4009-a23a-36bd3c2422c5,GC_c77a05c2-8fa2-48c9-b390-540bfed72aed,11/29/2021 0:00,15,0,0,,11/26/2021 1:47,11/29/2021 1:01,1.46308e+18,11/26/2021 9:37,1.0,3.0,5.0,Buzon de voz ,11/26/2021 9:37,11/26/2021 9:37
1088321,8b9545cb-84bb-451a-be30-aff3e2357339,GC_9385d159-1a40-4356-affe-c2524a32f28d,11/27/2021 0:00,15,0,0,,11/26/2021 1:43,11/27/2021 1:03,1.46308e+18,11/26/2021 10:08,1.0,9.0,5.0,Mand茅 WhatsApp sin respuesta,11/26/2021 10:08,11/26/2021 10:08
1207782,092d933c-4de3-42c7-8041-d3fcf4227d91,GC_6603c79c-f862-4ee0-97d6-326d11e1bf94,12/6/2021 0:00,5,0,0,,12/2/2021 1:51,12/2/2021 1:51,1.46566e+18,12/3/2021 13:41,11.0,9.0,5.0,K,12/3/2021 13:41,12/3/2021 13:41
1144424,35850ee2-223f-4d24-ab9b-f292de90e54d,GC_5cfc3bf6-b9f2-4b24-8951-bd620a8c7d99,12/2/2021 0:00,15,0,0,,11/29/2021 1:51,12/2/2021 1:01,1.46308e+18,11/29/2021 9:49,1.0,3.0,5.0,No contacto,11/29/2021 9:49,11/29/2021 9:49
1088617,5d3e0fd7-6f75-430a-ae52-64b3980b9ba3,GC_537ca774-15e1-493e-a403-c91106f63df6,11/27/2021 0:00,15,0,0,,11/26/2021 1:43,11/27/2021 1:03,1.46377e+18,11/26/2021 10:48,1.0,3.0,5.0,M贸vil ,11/26/2021 10:48,11/26/2021 10:48
1166144,23d06aa3-8270-440e-9aba-50c72bceb4ad,GC_b6310c8f-b2d7-4c1a-94e9-dccd3b90475c,12/4/2021 0:00,15,0,0,,11/30/2021 1:51,11/30/2021 6:55,,,,,,,,
1186842,2849730e-7286-4b5f-b49b-c75c11418007,GC_76421c26-063a-4ea9-bc69-9cac12b53e9b,12/5/2021 0:00,15,0,0,,12/1/2021 1:51,12/5/2021 1:01,1.46279e+18,12/2/2021 11:03,22.0,9.0,5.0,.,12/2/2021 11:03,12/2/2021 11:03
1172174,bc38df2d-f1d0-4958-985d-2d3b0d230eee,GC_296146eb-9e64-43a8-8195-36a6909cef96,12/4/2021 0:00,10,1605,2805,12/3/2021 0:00,11/30/2021 6:55,12/3/2021 0:00,1.46566e+18,11/30/2021 13:26,11.0,9.0,5.0,K,11/30/2021 13:26,11/30/2021 13:26
1090194,8a997f63-3cb7-49e9-8c6e-d45da236cd67,GC_fe7672a8-dbf9-456d-9db0-15255d873810,11/29/2021 0:00,15,0,0,,11/26/2021 1:47,11/26/2021 3:49,,,,,,,,
1108682,c60d6f7e-213f-4722-b633-531244e19fd2,GC_c577aca2-8572-4165-bb4c-413e90847a1b,11/30/2021 0:00,15,0,0,,11/27/2021 1:47,11/30/2021 1:01,1.46342e+18,11/29/2021 17:12,1.0,3.0,5.0,. ,11/29/2021 17:12,11/29/2021 17:12
1108755,e40127a0-a324-4cd5-99b0-8ec7bf1d8600,GC_2b3b25bb-9e7b-45d4-bbbb-8c8b1a11085f,11/30/2021 0:00,15,0,0,,11/27/2021 1:47,11/30/2021 1:01,1.46308e+18,11/29/2021 10:54,1.0,3.0,5.0,No contesta la llamada,11/29/2021 10:54,11/29/2021 10:54
1107107,f91a577b-a9ad-4d40-bcb4-9736cc23580b,GC_952a72fc-c988-48fd-9cb9-950f6c3623a5,11/28/2021 0:00,15,0,0,,11/27/2021 1:43,11/28/2021 1:03,1.46279e+18,11/27/2021 12:30,1.0,3.0,5.0,Buz贸n,11/27/2021 12:30,11/27/2021 12:30
1049637,723c2c34-e359-40cf-ac7e-c7d446bd01db,GC_c82b729b-549c-49ea-ace2-fb5f364d0bb2,11/25/2021 0:00,10,1605,2805,11/24/2021 20:14,11/24/2021 1:35,11/24/2021 20:14,,,,,,,,
1069024,3540b731-c246-451b-81fa-9893ade79457,GC_a1f1b47d-af49-469f-832c-976bf8870534,11/26/2021 0:00,15,0,0,,11/25/2021 1:39,11/26/2021 1:02,1.46242e+18,11/25/2021 15:29,1.0,9.0,5.0,Wa,11/25/2021 15:29,11/25/2021 15:29
1144084,31a64e63-5685-4572-98bb-ca44cb310d63,GC_3a9c937e-17b6-4ab8-8d4e-dbfd5a60b623,12/2/2021 0:00,15,0,0,,11/29/2021 1:47,12/2/2021 1:01,1.46461e+18,12/1/2021 15:57,31.0,9.0,5.0,No contesta,12/1/2021 15:57,12/1/2021 15:57
1163066,315a82df-c7f9-4c34-99c9-17a7a24f4362,GC_cfbe2aea-014d-45fc-965f-437c3f572161,12/1/2021 0:00,15,0,0,,11/30/2021 1:47,12/1/2021 1:03,1.46051e+18,11/30/2021 9:28,1.0,9.0,5.0,Wa ,11/30/2021 9:28,11/30/2021 9:28
1172174,bc38df2d-f1d0-4958-985d-2d3b0d230eee,GC_296146eb-9e64-43a8-8195-36a6909cef96,12/4/2021 0:00,10,1605,2805,12/3/2021 0:00,11/30/2021 6:55,12/3/2021 0:00,1.46566e+18,12/1/2021 12:01,22.0,9.0,5.0,K,12/1/2021 12:01,12/1/2021 12:01
1070769,95ed6007-bea1-45cd-ad0c-32195b903100,GC_3596de0e-b550-48cd-91a9-2b58d4102496,11/26/2021 0:00,15,0,0,,11/25/2021 1:43,11/26/2021 1:03,1.46377e+18,11/25/2021 11:50,1.0,9.0,5.0,Whatsapp ,11/25/2021 11:50,11/25/2021 11:50
1108389,c734058b-bc40-4339-a96f-7ddd5a9f352a,GC_d3d73c27-9733-4fee-8302-50292040d465,11/30/2021 0:00,15,0,0,,11/27/2021 1:47,11/30/2021 1:01,1.46051e+18,11/27/2021 9:30,1.0,1.0,5.0, ,11/27/2021 9:30,11/27/2021 9:30
1216384,2e19fe70-6504-4b3d-9bfc-c0592250d12b,GC_e62110fe-bcd1-444e-bd55-26b47540e5f6,12/11/2021 0:00,5,0,0,,12/3/2021 1:39,12/3/2021 1:39,,,,,,,,
1071571,2e19fe70-6504-4b3d-9bfc-c0592250d12b,GC_e62110fe-bcd1-444e-bd55-26b47540e5f6,11/26/2021 0:00,15,0,0,,11/25/2021 1:43,11/26/2021 1:03,1.46308e+18,11/25/2021 13:26,1.0,5.0,5.0,No existe ,11/25/2021 13:26,11/25/2021 13:26
1126712,5bd70a0e-e6f4-4fff-9e64-7f71a339eb08,GC_b9cefd7a-9c33-44bb-94b0-e6681af24820,12/1/2021 0:00,15,0,0,,11/28/2021 1:47,12/1/2021 1:01,1.46342e+18,11/30/2021 10:29,1.0,9.0,5.0,Sin contestar,11/30/2021 10:29,11/30/2021 10:29
1172185,23d06aa3-8270-440e-9aba-50c72bceb4ad,GC_b6310c8f-b2d7-4c1a-94e9-dccd3b90475c,12/4/2021 0:00,15,0,0,,11/30/2021 6:55,12/4/2021 1:01,1.46566e+18,11/30/2021 13:55,11.0,9.0,5.0,K,11/30/2021 13:55,11/30/2021 13:55
1172192,8b45ae42-ab2a-49bf-a82f-211cd9e9f321,GC_1c902935-9cd8-4ce9-883e-ff68199175ff,12/4/2021 0:00,15,0,0,,11/30/2021 6:55,12/4/2021 1:01,1.46566e+18,12/2/2021 13:34,22.0,9.0,5.0,K,12/2/2021 13:34,12/2/2021 13:34
1090557,5cd1982c-95f4-4a70-bde3-867b9012dbd3,GC_90415397-f477-4577-8a02-bc4046607572,11/29/2021 0:00,15,0,0,,11/26/2021 1:47,11/29/2021 1:01,1.46051e+18,11/26/2021 12:55,1.0,3.0,5.0,.,11/26/2021 12:55,11/26/2021 12:55
1172181,db1a8b6d-50f1-4888-9fed-8d64b1746285,GC_47388c7c-6d91-4b1e-bbd1-cde7f721560b,12/4/2021 0:00,15,0,0,,11/30/2021 6:55,12/4/2021 1:01,1.46566e+18,12/1/2021 13:03,1.0,9.0,5.0,B,12/1/2021 13:03,12/1/2021 13:03
1151665,a68f5b5b-31e1-4ca5-bc57-565ccd40f1d7,GC_85b85f2a-7c46-48b1-ac31-e5eb0469be0b,12/3/2021 0:00,15,0,0,,11/29/2021 5:23,12/3/2021 1:01,1.46528e+18,11/29/2021 9:49,1.0,9.0,5.0,Se le env铆a whats,11/29/2021 9:49,11/29/2021 9:49
1065030,5e640223-54dd-4c3f-8df3-58a3cab8f207,GC_eebc06a7-9362-4143-85a1-d2162245ca7f,11/26/2021 0:00,15,0,0,,11/25/2021 1:35,11/25/2021 5:58,,,,,,,,
1187446,755f57dc-bcf7-49d7-a1e8-2ff23c13352e,GC_8c9146e7-35ed-449f-897a-ff74714a7eb7,12/5/2021 0:00,15,0,0,,12/1/2021 1:51,12/5/2021 1:01,1.46566e+18,12/3/2021 14:21,11.0,9.0,5.0,K,12/3/2021 14:21,12/3/2021 14:21
1187140,795c400d-bbba-4267-9a6f-9e605fac20de,GC_fc323c22-d352-45f2-89ef-61786b20ff61,12/5/2021 0:00,15,0,0,,12/1/2021 1:51,12/5/2021 1:01,1.46566e+18,12/1/2021 10:01,1.0,9.0,5.0,B,12/1/2021 10:01,12/1/2021 10:01
1172178,398db3f2-61de-487e-8561-a6e72999785d,GC_c8e1b8a2-0034-4d83-906b-0944b418d043,12/4/2021 0:00,15,0,0,,11/30/2021 6:55,12/4/2021 1:01,1.46566e+18,11/30/2021 13:35,11.0,9.0,5.0,K,11/30/2021 13:35,11/30/2021 13:35
1068509,9f1b5d23-2dad-4d27-baf0-2282853fd729,GC_7611e2fb-3c9e-4e59-a605-74db93e7e5bb,11/26/2021 0:00,15,0,0,,11/25/2021 1:39,11/26/2021 1:02,1.46242e+18,11/25/2021 10:05,1.0,9.0,5.0,Wa,11/25/2021 10:05,11/25/2021 10:05
1090549,0589422f-dcbf-4e3c-bded-1bd1719c24e1,GC_abd0fbbb-7f09-4214-9c0e-15ee9e9ff93d,11/29/2021 0:00,15,0,0,,11/26/2021 1:47,11/29/2021 1:01,1.46342e+18,11/26/2021 9:17,1.0,9.0,5.0,No respondi贸 wattsap,11/26/2021 9:17,11/26/2021 9:17
1219544,0589422f-dcbf-4e3c-bded-1bd1719c24e1,GC_abd0fbbb-7f09-4214-9c0e-15ee9e9ff93d,12/11/2021 0:00,5,0,0,,12/3/2021 1:43,12/3/2021 1:43,,,,,,,,
1144361,558a9cf0-6d1a-4099-94b4-390e3debe36f,GC_22d70533-1018-4ba1-8efd-7434dd030ae4,12/2/2021 0:00,15,0,0,,11/29/2021 1:47,12/2/2021 1:01,1.46417e+18,11/29/2021 17:42,22.0,9.0,5.0,Se manda WhatsApp,11/29/2021 17:42,11/29/2021 17:42
1165744,2dfd41a6-0c84-48c3-b666-cb42c605e5f1,GC_90bbe5fd-4306-43d8-b6a9-3d77a26733ea,12/4/2021 0:00,15,0,0,,11/30/2021 1:51,12/4/2021 1:01,1.46528e+18,11/30/2021 9:53,1.0,3.0,5.0,. ,11/30/2021 9:53,11/30/2021 9:53
1070355,37165f22-285d-4b5a-9cae-db73949e1cde,GC_820a9f03-c7df-4753-a345-2eb1c512fff8,11/26/2021 0:00,15,0,0,,11/25/2021 1:43,11/26/2021 1:03,1.46377e+18,11/25/2021 13:17,1.0,9.0,5.0,Esperando respuesta ,11/25/2021 13:17,11/25/2021 13:17
1126101,5d59dc70-d737-4a5f-b61c-3a1e3a9b7991,GC_6f30e227-b259-47d0-86f0-9f0f9a00049b,12/1/2021 0:00,15,0,0,,11/28/2021 1:47,12/1/2021 1:01,1.46461e+18,11/29/2021 13:16,1.0,3.0,5.0,No contesto,11/29/2021 13:16,11/29/2021 13:16
1172179,6dc7f327-cea2-4464-aba0-88841b9b3398,GC_3abd3239-296e-409c-8f3e-2c091d461085,12/4/2021 0:00,15,0,0,,11/30/2021 6:55,12/4/2021 1:01,1.46566e+18,12/3/2021 14:43,1.0,9.0,5.0,B3,12/3/2021 14:43,12/3/2021 14:43
1097886,2e19fe70-6504-4b3d-9bfc-c0592250d12b,GC_e62110fe-bcd1-444e-bd55-26b47540e5f6,11/29/2021 0:00,15,0,0,,11/26/2021 3:49,11/29/2021 1:01,1.46417e+18,11/26/2021 15:35,1.0,3.0,5.0, ,11/26/2021 15:35,11/26/2021 15:35
1069055,1fd1efa8-9459-4436-b893-cb56cc10f095,GC_2b4cd101-55d1-4144-9bf3-c40bc79e6fa0,11/26/2021 0:00,10,1605,2805,11/25/2021 15:23,11/25/2021 1:39,11/25/2021 15:23,1.46279e+18,11/25/2021 9:44,1.0,9.0,5.0,Sms,11/25/2021 9:44,11/25/2021 9:44
1221821,be4e3ecf-69cb-4f86-8003-63f7f4225802,GC_529a3f38-b3f9-4089-a90d-9df95524bf4f,12/7/2021 0:00,5,0,0,,12/3/2021 1:43,12/3/2021 1:43,1.46566e+18,12/3/2021 9:46,1.0,9.0,5.0,B,12/3/2021 9:46,12/3/2021 9:46
1151684,173998af-a9de-475a-94dc-66ab36e72f90,GC_01acb6e1-857f-492a-b455-599fdae3532f,12/3/2021 0:00,15,0,0,,11/29/2021 5:23,12/3/2021 1:01,1.46528e+18,12/2/2021 12:43,1.0,10.0,5.0,Wa,12/2/2021 12:43,12/2/2021 12:43
1081700,a88efce1-00e1-46c0-bab7-e148a013cc78,GC_2772e474-1cad-4de0-85c3-ad020c3ace37,11/27/2021 0:00,15,0,0,,11/26/2021 1:35,11/27/2021 1:02,,,,,,,,
1125177,5a530fb9-d532-4c49-b607-b302cd880a58,GC_81dfb7d8-e0b8-4901-b67b-3b9231bac0c4,11/29/2021 0:00,15,0,0,,11/28/2021 1:47,11/29/2021 1:03,1.46308e+18,11/28/2021 12:15,1.0,3.0,5.0,Buz贸n ,11/28/2021 12:15,11/28/2021 12:15
1108765,d8208159-a5f7-451d-93ab-bb93384464d0,GC_5a4f1a38-698c-4685-a63b-de33561af793,11/30/2021 0:00,15,0,0,,11/27/2021 1:47,11/30/2021 1:01,1.46051e+18,11/27/2021 10:55,1.0,9.0,5.0, ,11/27/2021 10:55,11/27/2021 10:55
1053047,2ce06de3-925e-4f3d-9869-8766e038db6d,GC_c5c26ae1-af99-4016-b73a-84f00b1285a7,11/25/2021 0:00,15,0,0,,11/24/2021 1:39,11/25/2021 1:03,1.46279e+18,11/24/2021 12:08,1.0,9.0,5.0,Sms,11/24/2021 12:08,11/24/2021 12:08
1126662,ba1f8885-cfe0-470c-8cb0-bd13d7e99e92,GC_0f553d7b-ce3e-4e39-95c9-c54f53e401de,12/1/2021 0:00,15,0,0,,11/28/2021 1:47,12/1/2021 1:01,1.46342e+18,11/30/2021 11:00,1.0,9.0,5.0,Sin contestar,11/30/2021 11:00,11/30/2021 11:00
1108946,36669bc9-df69-47ba-ad29-9c54cc5907a1,GC_f526e99a-d7a7-4f7a-a2cf-721aa2655284,11/30/2021 0:00,15,0,0,,11/27/2021 1:47,11/30/2021 1:01,1.46051e+18,11/27/2021 12:44,22.0,10.0,5.0,  ,11/27/2021 12:44,11/27/2021 12:44
1185716,661b1596-08af-4028-8896-82305c09dac2,GC_7e4e3436-e291-4004-b6b4-2f4a6e7a769e,12/4/2021 0:00,15,0,0,,12/1/2021 1:51,12/4/2021 1:01,1.46417e+18,12/2/2021 9:57,1.0,9.0,5.0,Mand茅 SMS,12/2/2021 9:57,12/2/2021 9:57
1068934,aa3c553c-f897-4b7f-af92-b2052ad02a54,GC_6373069e-83b1-4113-b7f1-dec34069dfe1,11/26/2021 0:00,15,0,0,,11/25/2021 1:39,11/26/2021 1:02,1.46279e+18,11/25/2021 12:24,1.0,9.0,5.0,Se le mando WhatsApp ,11/25/2021 12:24,11/25/2021 12:24
1089901,93b3bef4-508d-4e38-844c-4546d0135eef,GC_26057d84-c098-446c-9269-3f20f7c65ce4,11/29/2021 0:00,15,0,0,,11/26/2021 1:47,11/29/2021 1:01,1.46308e+18,11/26/2021 15:53,1.0,3.0,5.0,Buz贸n de voz ,11/26/2021 15:53,11/26/2021 15:53
1070462,9923939a-4412-424e-a4aa-004e6483e5f7,GC_ddfd3430-868f-4e5e-957a-dbd35a5f3f6d,11/26/2021 0:00,15,0,0,,11/25/2021 1:43,11/26/2021 1:03,1.46051e+18,11/25/2021 10:50,1.0,3.0,5.0,Buz贸n de voz ,11/25/2021 10:50,11/25/2021 10:50
1088169,2edb83ea-88fb-467b-be56-7c8d8326c2b5,GC_6c43f383-a4ec-44c4-802f-55b5d3f2bcae,11/27/2021 0:00,10,1605,2805,11/26/2021 19:49,11/26/2021 1:43,11/26/2021 19:49,1.46051e+18,11/26/2021 11:03,1.0,9.0,5.0,Se env铆a WhatsApp,11/26/2021 11:03,11/26/2021 11:03
1216307,27d3ce9f-3e22-4abe-95bb-10e1de34fd82,GC_b75db6eb-adb3-450e-8630-251f4c63d85f,12/7/2021 0:00,5,0,0,,12/3/2021 1:39,12/3/2021 1:39,1.46528e+18,12/3/2021 12:47,1.0,3.0,5.0,Buz贸n ,12/3/2021 12:47,12/3/2021 12:47
1086089,fbf46266-0fec-4ea3-9d67-1b0566efb0ec,GC_fb950154-e79c-42c0-a62f-78473aecb767,11/27/2021 0:00,10,1605,2805,11/26/2021 13:28,11/26/2021 1:39,11/26/2021 13:28,1.46279e+18,11/26/2021 11:13,1.0,9.0,5.0,Se  le mando WhatsApp ,11/26/2021 11:13,11/26/2021 11:13
1049742,0aadeff1-6762-4dc1-9c87-215117e090a8,GC_cc6eccf1-338a-4799-824a-e670ae3c561b,11/25/2021 0:00,15,0,0,,11/24/2021 1:35,11/25/2021 1:02,1.46051e+18,11/24/2021 10:54,1.0,3.0,5.0,Manda a buz贸n de voz,11/24/2021 10:54,11/24/2021 10:54
1126737,153f771b-1edb-48b7-903c-15f9d35a1dc1,GC_30b7d0fd-eaa3-47b1-be2b-f20064d1c1e7,12/1/2021 0:00,15,0,0,,11/28/2021 1:47,12/1/2021 1:01,1.46417e+18,11/29/2021 11:57,1.0,9.0,5.0,.,11/29/2021 11:57,11/29/2021 11:57
1089203,c50d1f8f-0f19-4508-b551-35cc84d42da4,GC_3e3c68f5-c1b0-4d7c-be18-9bef5d186fe6,11/27/2021 0:00,10,1605,2805,11/26/2021 15:44,11/26/2021 1:43,11/26/2021 15:44,1.46051e+18,11/26/2021 9:50,1.0,1.0,1.0,TT paga por transferencia,11/26/2021 9:50,11/26/2021 9:50
1151788,37165f22-285d-4b5a-9cae-db73949e1cde,GC_820a9f03-c7df-4753-a345-2eb1c512fff8,12/3/2021 0:00,15,0,0,,11/29/2021 5:23,12/3/2021 1:01,1.46528e+18,11/30/2021 15:09,1.0,3.0,5.0,Manda a buz贸n durecto,11/30/2021 15:09,11/30/2021 15:09
1206089,dc99940e-02c2-497f-acdc-f74426cc9307,GC_001c5eb3-c571-48a9-8e4f-d0af8ccec301,12/5/2021 0:00,15,0,0,,12/2/2021 1:51,12/5/2021 1:02,1.46417e+18,12/3/2021 10:55,1.0,9.0,5.0,No responde ,12/3/2021 10:55,12/3/2021 10:55
1133471,c7ca2b7e-e63e-4cf5-ac0f-3aac0a92ecf3,GC_f9a301f4-a07d-4b74-85ad-478d720bce99,11/30/2021 0:00,15,0,0,,11/29/2021 1:35,11/30/2021 1:02,,,,,,,,
1126470,e5b02a2c-a3c1-437a-823d-11df6dc7398b,GC_3025ad65-7309-41e2-9c93-df31458a40a5,12/1/2021 0:00,15,0,0,,11/28/2021 1:47,12/1/2021 1:01,1.46417e+18,11/30/2021 10:54,11.0,3.0,5.0,No contesta,11/30/2021 10:54,11/30/2021 10:54
1166454,e82f5abd-c8dd-4107-a3e2-81e0bb4f71da,GC_2e6fa30d-4834-448b-855f-a16d9a843bb9,12/4/2021 0:00,15,0,0,,11/30/2021 1:51,12/4/2021 1:01,1.46528e+18,11/30/2021 10:44,1.0,9.0,5.0,. ,11/30/2021 10:44,11/30/2021 10:44
1187489,a97a46ae-5ada-45e3-a0b3-67a9fc493dcb,GC_f3bc8cc3-bd46-4e0b-ac3b-b1dd2cb55ff0,12/5/2021 0:00,15,0,0,,12/1/2021 1:51,12/5/2021 1:01,1.46528e+18,12/2/2021 16:19,1.0,7.0,5.0,Apagado,12/2/2021 16:19,12/2/2021 16:19
1108190,2dfd41a6-0c84-48c3-b666-cb42c605e5f1,GC_90bbe5fd-4306-43d8-b6a9-3d77a26733ea,11/30/2021 0:00,15,0,0,,11/27/2021 1:47,11/30/2021 1:01,1.46051e+18,11/29/2021 10:41,1.0,9.0,5.0,Nc,11/29/2021 10:41,11/29/2021 10:41
1051870,52f38881-f0d5-4373-8d2f-57a668a54835,GC_58587f07-826a-4d67-b183-3872594e2f47,11/25/2021 0:00,15,0,0,,11/24/2021 1:39,11/25/2021 1:03,1.46242e+18,11/24/2021 16:55,1.0,9.0,5.0,Wa,11/24/2021 16:55,11/24/2021 16:55
1165756,798d0537-687c-4cbf-b0e0-332bfbfba799,GC_35928dc5-4a4a-47c6-9ccd-bd64549b1f50,12/4/2021 0:00,15,0,0,,11/30/2021 1:51,12/4/2021 1:01,1.46279e+18,12/3/2021 17:14,22.0,9.0,5.0,.,12/3/2021 17:14,12/3/2021 17:14
1143876,4951a2ed-936e-4805-9fb9-38b96dcb8d1a,GC_d267efb1-d74c-4954-85b7-a9cbd0154f37,12/2/2021 0:00,15,0,0,,11/29/2021 1:47,12/2/2021 1:01,1.46461e+18,11/30/2021 10:45,1.0,3.0,5.0,No contesto,11/30/2021 10:45,11/30/2021 10:45
1172181,db1a8b6d-50f1-4888-9fed-8d64b1746285,GC_47388c7c-6d91-4b1e-bbd1-cde7f721560b,12/4/2021 0:00,15,0,0,,11/30/2021 6:55,12/4/2021 1:01,1.46566e+18,12/2/2021 13:04,11.0,9.0,5.0,K,12/2/2021 13:04,12/2/2021 13:04
1140502,4bc5375b-e269-482d-abc4-21d0742c69e4,GC_e6f6b584-688b-40c0-a8a0-322edb204308,11/30/2021 0:00,15,0,0,,11/29/2021 1:43,11/30/2021 1:03,1.46279e+18,11/29/2021 11:41,1.0,9.0,5.0,Wa,11/29/2021 11:41,11/29/2021 11:41
1108607,ad425619-5b1f-4365-a568-4cd0e441770a,GC_51ff7b29-f949-4df6-b22c-3b9bb69efb86,11/30/2021 0:00,15,0,0,,11/27/2021 1:47,11/30/2021 1:01,1.46417e+18,11/29/2021 10:23,1.0,3.0,5.0,No contesta llamada,11/29/2021 10:23,11/29/2021 10:23
1121112,be4e3ecf-69cb-4f86-8003-63f7f4225802,GC_529a3f38-b3f9-4089-a90d-9df95524bf4f,11/29/2021 0:00,15,0,0,,11/28/2021 1:39,11/29/2021 1:02,1.46051e+18,11/28/2021 10:59,1.0,3.0,5.0,Se env铆a WhatsApp,11/28/2021 10:59,11/28/2021 10:59
1236932,df405330-7ec0-4345-be1d-734b60165366,GC_77d49645-ed94-4a5d-948d-147c523d1bf7,12/12/2021 0:00,5,0,0,,12/4/2021 1:39,12/4/2021 1:39,,,,,,,,
1126411,f91a577b-a9ad-4d40-bcb4-9736cc23580b,GC_952a72fc-c988-48fd-9cb9-950f6c3623a5,12/1/2021 0:00,15,1605,0,,11/28/2021 1:47,11/29/2021 21:26,1.46417e+18,11/29/2021 12:07,22.0,9.0,5.0,Se manda WhatsApp,11/29/2021 12:07,11/29/2021 12:07
1171743,e293a0b5-dddd-4360-bd4b-9364f8aae35d,GC_fb7c69e0-6280-4bd8-82aa-1596d8b6909f,12/3/2021 0:00,15,0,0,,11/30/2021 6:25,12/3/2021 1:02,1.46566e+18,12/1/2021 14:10,11.0,3.0,5.0,Se le mando mensaje,12/1/2021 14:10,12/1/2021 14:10
1109040,5195da3a-7177-423f-84e8-df6f69421eff,GC_2ccbd132-b43b-497c-a0db-bad1cc59c744,11/30/2021 0:00,15,0,0,,11/27/2021 1:47,11/30/2021 1:01,1.46163e+18,11/29/2021 10:53,1.0,3.0,5.0,Buzon de voz ,11/29/2021 10:53,11/29/2021 10:53
1144999,c14e61ad-b9d0-47f7-a2f0-64118dc8575d,GC_8f28c8c6-8feb-42f1-989a-ac8adac1e034,12/2/2021 0:00,15,0,0,,11/29/2021 1:51,12/2/2021 1:01,1.46417e+18,11/30/2021 11:26,11.0,3.0,5.0,No contesta,11/30/2021 11:26,11/30/2021 11:26
1125887,3e084753-5bf0-486a-bd09-ba9867324e56,GC_45c311b6-72b2-432e-9d0b-7da70f12ec10,12/1/2021 0:00,10,768,1122,11/30/2021 16:17,11/28/2021 1:47,11/30/2021 16:17,1.46342e+18,11/29/2021 12:19,1.0,3.0,5.0,No contesta llamadas ,11/29/2021 12:19,11/29/2021 12:19
1165811,e34c1d5e-9dc4-4cfd-b878-f095e2581c0d,GC_ade6044d-9336-48e7-870c-55deac86ed03,12/4/2021 0:00,15,0,0,,11/30/2021 1:51,12/4/2021 1:01,1.4646e+18,11/30/2021 15:08,1.0,9.0,5.0,Tt,11/30/2021 15:08,11/30/2021 15:08
1089599,237bdc84-2d82-4a27-9f43-f70edf0928e1,GC_fd077387-0af2-4b25-8125-247a86b0fa89,11/27/2021 0:00,15,0,0,,11/26/2021 1:47,11/27/2021 1:03,1.46377e+18,11/26/2021 9:36,1.0,9.0,5.0,Whatsapp ,11/26/2021 9:36,11/26/2021 9:36
1031953,16b980a4-b8c6-4dcd-a7c0-6a9b039ad817,GC_60fe1a28-0a4f-400a-b1ad-62743d0d1899,11/24/2021 0:00,15,0,0,,11/23/2021 1:35,11/24/2021 1:02,1.46051e+18,11/23/2021 12:17,1.0,9.0,5.0,No contesta,11/23/2021 12:17,11/23/2021 12:17
1143876,4951a2ed-936e-4805-9fb9-38b96dcb8d1a,GC_d267efb1-d74c-4954-85b7-a9cbd0154f37,12/2/2021 0:00,15,0,0,,11/29/2021 1:47,12/2/2021 1:01,1.46461e+18,11/29/2021 13:02,1.0,3.0,5.0,No contesto,11/29/2021 13:02,11/29/2021 13:02
1207158,c63ad3ff-3993-4c2f-b49e-917fea08aeb3,GC_ac93d533-510e-4fc4-b6cc-fcad517c2558,12/6/2021 0:00,5,0,0,,12/2/2021 1:51,12/2/2021 1:51,1.46528e+18,12/2/2021 16:23,1.0,9.0,5.0,Wa,12/2/2021 16:23,12/2/2021 16:23
1068915,0ba4e576-cc53-47fe-9147-a4eceea95dc0,GC_bfd38367-2458-4f67-97d7-d9763240e346,11/26/2021 0:00,15,0,0,,11/25/2021 1:39,11/26/2021 1:02,1.46051e+18,11/25/2021 10:54,1.0,3.0,5.0,Se env铆a WhatsApp,11/25/2021 10:54,11/25/2021 10:54
1090258,7493cbcd-de76-48f3-bee9-4a0f58a44553,GC_6dd7e9c7-3169-4d10-87fb-e2f3dfdd9bc5,11/29/2021 0:00,15,0,0,,11/26/2021 1:47,11/29/2021 1:01,1.46342e+18,11/26/2021 9:10,1.0,9.0,5.0,No respondi贸 wattsap,11/26/2021 9:10,11/26/2021 9:10
1144664,0ed94dbe-452a-4f52-8073-56a918a4fd73,GC_81bdaaad-d351-424c-a2bf-2cb9b39f85e9,12/2/2021 0:00,15,0,0,,11/29/2021 1:51,12/2/2021 1:01,1.46417e+18,11/30/2021 9:57,1.0,9.0,5.0,No contesta,11/30/2021 9:57,11/30/2021 9:57
1165129,032eecea-5818-458a-b8f6-a112dcb1f208,GC_8cdeb4f0-0ba1-4274-bcf9-5b60713d347d,12/3/2021 0:00,10,1815,2655,12/1/2021 14:35,11/30/2021 1:51,12/1/2021 14:35,1.46417e+18,11/30/2021 9:27,1.0,1.0,1.0,Queda en realizar su pago a la 1,11/30/2021 9:27,11/30/2021 9:27
